scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,AMC,K. Dewsbury-Hall,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,AMR,J. Maddison,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Expected Lineup,Leicester City,FW,Jamie Vardy,YES
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Injuries,Leicester City,M,Dennis Praet,NO
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Injuries,Leicester City,M/D,R. Bertrand,NO
2022-09-16 10:21:46,EPL,September 17,12:30 PM ET,Tottenham Hotspur,Leicester City,Injuries,Leicester City,M/D,R. Pereira,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,GK,David Raya,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,DL,Rico Henry,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,DC,Ben Mee,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,DC,P. Jansson,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,DR,Aaron Hickey,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,MC,V. Janelt,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,MC,Josh Dasilva,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,MC,M. Jensen,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,FWL,K. Lewis-Potter,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,FWR,Bryan Mbeumo,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Brentford,FW,Ivan Toney,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Brentford,M/D,Sergi Canos,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Brentford,M,C. Norgaard,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Brentford,D,E. Pinnock,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,GK,A. Ramsdale,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DL,O. Zinchenko,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DC,Gabriel,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DC,W. Saliba,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DR,Ben White,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DMC,A. Lokonga,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,DMC,Granit Xhaka,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,AML,G. Martinelli,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,AMC,M. Odegaard,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,AMR,Bukayo Saka,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Expected Lineup,Arsenal,FW,G. Jesus,YES
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Arsenal,M,T. Partey,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Arsenal,M,E. Smith Rowe,NO
